SKU_ID,Category,ABC_Class,Supplier_Name,Warehouse_Location,Received_Date,Last_Purchase_Date,Stock_Age_Days,Quantity_On_Hand,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Reorder_Point,Safety_Stock,Lead_Time_Days,Total_Inventory_Value_USD,Supplier_OnTime_Pct,Inventory_Status,Inventory_Risk,Days_Of_Inventory,Purchase_Year,Purchase_Month,Purchase_Day
SKU_10996,Produce,B,Prime Distribution,Chennai Warehouse,2023-04-03 00:00:00,2023-05-15,168,649.0,15,13,35.24,1405.92,129,80,14.0,23721.58,88.55,Overstock,Low Risk,18.416572077185016,2023,May,15
SKU_16279,Snacks,C,FreshMart Suppliers,Chennai Warehouse,2025-04-16 00:00:00,2025-08-04,166,564.0,13,2,26.84,562.58,128,63,13.0,59035.88,82.97,Critical,High Risk,21.013412816691506,2025,August,4
SKU_12531,Beverages,C,Global Retail Supply,Chennai Warehouse,2023-04-08 00:00:00,2023-05-14,288,402.0,9,10,23.74,729.44,168,42,4.0,24605.8,90.19,Overstock,Low Risk,16.93344566133109,2023,May,14
SKU_11566,Beverages,C,FreshMart Suppliers,Delhi Warehouse,2023-06-19 00:00:00,2023-10-12,47,330.0,11,9,33.3,872.31,139,39,11.0,9305.03,98.94,Low Stock,High Risk,9.90990990990991,2023,October,12
SKU_10746,Beverages,B,NextGen Traders,Mumbai Warehouse,2024-03-02 00:00:00,2024-06-28,173,393.0,5,19,24.27,522.7,107,68,11.0,37870.21,93.51,Critical,High Risk,16.19283065512979,2024,June,28
SKU_12954,Frozen Foods,B,NextGen Traders,Mumbai Warehouse,2023-11-27 00:00:00,2024-03-06,180,457.0,13,5,36.71,837.41,128,85,12.0,22467.54,84.32,Normal,Low Risk,12.448923998910379,2024,March,6
SKU_13806,Frozen Foods,B,Metro Supply Co,Mumbai Warehouse,2023-04-03 00:00:00,2023-07-09,223,674.0,15,9,25.63,593.41,115,69,7.0,68946.52,86.35,Normal,Low Risk,26.29730784237222,2023,July,9
SKU_12138,Beverages,A,Prime Distribution,Delhi Warehouse,2025-04-28 00:00:00,2025-06-01,101,422.0,23,9,41.45,864.53,133,54,13.0,86760.45878547232,84.12,Normal,Low Risk,10.180940892641736,2025,June,1
SKU_12453,Household,C,Metro Supply Co,Chennai Warehouse,2023-09-08 00:00:00,2023-11-30,20,517.0,4,3,26.97,952.82,169,54,2.0,18181.94,97.16,Overstock,Low Risk,19.16944753429737,2023,November,30
SKU_16220,Snacks,C,Metro Supply Co,Chennai Warehouse,2024-04-12 00:00:00,2024-08-09,81,455.0,20,7,52.26,1243.67,56,36,7.0,12190.31,86.76,Low Stock,High Risk,8.706467661691542,2024,August,9
SKU_10437,Produce,B,FreshMart Suppliers,Delhi Warehouse,2024-03-09 00:00:00,2023-09-14,381,372.0,11,6,34.07,1327.85,104,29,10.0,31716.78,98.45,Critical,High Risk,10.918696800704431,2023,September,14
SKU_10347,Dairy,A,Prime Distribution,Delhi Warehouse,2023-03-22 00:00:00,2023-05-12,269,379.0,12,3,34.76,1322.81,114,64,8.0,34435.63,90.54,Low Stock,High Risk,10.903337169159954,2023,May,12
SKU_11554,Frozen Foods,B,Global Retail Supply,Chennai Warehouse,2023-08-14 00:00:00,2023-08-20,219,259.0,5,4,27.71,578.59,105,64,12.0,4982.05,84.26,Overstock,Low Risk,9.346806207145434,2023,August,20
SKU_13646,Beverages,C,Global Retail Supply,Mumbai Warehouse,2023-05-07 00:00:00,2023-05-17,63,305.0,14,6,38.09,1387.71,161,30,7.0,13511.23,92.83,Critical,High Risk,8.00735101076398,2023,May,17
SKU_11419,Bakery,A,Urban Wholesale,Bangalore Warehouse,2024-02-29 00:00:00,2024-03-17,307,333.0,10,8,38.12,1512.27,145,34,4.0,22798.67,92.57,Low Stock,High Risk,8.735571878279119,2024,March,17
SKU_14677,Dairy,B,FreshMart Suppliers,Bangalore Warehouse,2024-09-07 00:00:00,2024-09-29,166,393.0,6,0,36.82,1381.89,131,40,8.0,14615.93,95.36,Normal,Low Risk,10.673546985334058,2024,September,29
SKU_15064,Frozen Foods,B,Prime Distribution,Mumbai Warehouse,2023-06-15 00:00:00,2023-07-06,271,278.0,9,12,42.26,1411.39,133,79,7.0,29470.4,97.79,Critical,High Risk,6.578324656885944,2023,July,6
SKU_15420,Bakery,B,Urban Wholesale,Kolkata Warehouse,2023-09-26 00:00:00,2023-12-25,295,446.0,4,6,15.96,552.07,122,86,4.0,24126.96,98.98,Normal,Low Risk,27.94486215538847,2023,December,25
SKU_14122,Personal Care,B,Urban Wholesale,Bangalore Warehouse,2024-05-11 00:00:00,2024-06-01,260,601.0,10,9,29.23,824.6,103,68,11.0,51534.1,96.46,Overstock,Low Risk,20.561067396510435,2024,June,1
SKU_10259,Snacks,B,NextGen Traders,Chennai Warehouse,2025-01-14 00:00:00,2025-03-15,359,527.0,8,4,13.48,523.83,98,55,7.0,20755.44,95.56,Low Stock,High Risk,39.09495548961424,2025,March,15
SKU_14697,Household,C,Prime Distribution,Kolkata Warehouse,2025-04-18 00:00:00,2025-05-07,201,278.0,10,10,15.54,586.83,105,96,11.0,13554.28,90.46,Low Stock,High Risk,17.88931788931789,2025,May,7
SKU_11261,Personal Care,A,Global Retail Supply,Chennai Warehouse,2024-09-13 00:00:00,2024-12-31,61,460.0,12,3,31.17,700.39,101,50,12.0,26848.58,85.59,Critical,High Risk,14.757779916586461,2024,December,31
SKU_12029,Beverages,A,Metro Supply Co,Bangalore Warehouse,2025-04-15 00:00:00,2025-06-17,72,439.0,16,6,23.29,545.28,116,43,11.0,9202.5,86.6,Critical,High Risk,18.84929154143409,2025,June,17
SKU_12944,Produce,A,Global Retail Supply,Chennai Warehouse,2023-10-24 00:00:00,2024-01-19,267,470.0,0,7,38.5,1342.25,102,50,8.0,28514.62,89.84,Low Stock,High Risk,12.207792207792208,2024,January,19
SKU_14316,Produce,A,Metro Supply Co,Bangalore Warehouse,2023-12-17 00:00:00,2024-02-29,227,507.0,7,13,25.69,851.79,183,100,9.0,40734.32,83.92,Critical,High Risk,19.735305566368236,2024,February,29
SKU_11183,Beverages,A,Metro Supply Co,Mumbai Warehouse,2024-01-18 00:00:00,2024-03-01,11,584.0,14,0,24.96,705.57,148,63,6.0,43450.2,86.23,Critical,High Risk,23.397435897435898,2024,March,1
SKU_16244,Dairy,C,FreshMart Suppliers,Mumbai Warehouse,2025-02-15 00:00:00,2025-02-26,54,503.0,4,17,40.56,1153.88,118,54,12.0,34000.1,85.01,Overstock,Low Risk,12.40138067061144,2025,February,26
SKU_14398,Beverages,B,Urban Wholesale,Mumbai Warehouse,2025-02-05 00:00:00,2025-02-17,370,501.0,8,8,30.39,1107.24,79,79,9.0,14221.64,82.38,Overstock,Low Risk,16.48568608094768,2025,February,17
SKU_10599,Household,B,Urban Wholesale,Delhi Warehouse,2024-04-25 00:00:00,2024-06-23,220,128.0,0,6,45.97,1390.74,73,5,11.0,8430.3,94.47,Normal,Low Risk,2.784424624755275,2024,June,23
SKU_12226,Personal Care,A,Urban Wholesale,Delhi Warehouse,2023-01-10 00:00:00,2023-02-07,337,433.0,2,2,45.83,1097.74,110,71,6.0,9844.22,98.0,Normal,Low Risk,9.447959851625573,2023,February,7
SKU_10045,Household,B,Prime Distribution,Chennai Warehouse,2024-07-15 00:00:00,2024-10-30,301,422.0,13,6,38.24,765.11,116,61,11.0,19945.91,89.31,Low Stock,High Risk,11.035564853556485,2024,October,30
SKU_12689,Household,C,Global Retail Supply,Bangalore Warehouse,2024-01-25 00:00:00,2024-04-18,219,636.0,13,4,43.93,1255.64,112,16,10.0,47060.98,91.12,Low Stock,High Risk,14.47757796494423,2024,April,18
SKU_14314,Bakery,B,Prime Distribution,Chennai Warehouse,2023-05-06 00:00:00,2023-06-30,231,492.0,11,0,34.62,780.19,112,47,12.0,35866.48,90.62,Critical,High Risk,14.211438474870018,2023,June,30
SKU_13442,Personal Care,A,FreshMart Suppliers,Mumbai Warehouse,2024-02-10 00:00:00,2023-06-07,393,284.0,11,9,49.6,1581.88,120,24,9.0,27781.19,94.05,Normal,Low Risk,5.725806451612903,2023,June,7
SKU_14267,Dairy,B,Global Retail Supply,Chennai Warehouse,2024-05-21 00:00:00,2024-08-07,156,383.0,11,0,39.54,1424.01,152,24,11.0,34479.8,85.8,Overstock,Low Risk,9.686393525543753,2024,August,7
SKU_11507,Bakery,A,Global Retail Supply,Bangalore Warehouse,2025-04-27 00:00:00,2025-05-31,169,505.0,6,2,22.02,619.37,76,80,5.0,47844.63,82.73,Critical,High Risk,22.93369663941871,2025,May,31
SKU_11468,Bakery,C,Urban Wholesale,Chennai Warehouse,2023-08-10 00:00:00,2023-11-25,373,434.0,11,8,46.9,1107.7,130,58,13.0,22594.5,90.49,Critical,High Risk,9.253731343283583,2023,November,25
SKU_12534,Dairy,C,Metro Supply Co,Kolkata Warehouse,2025-02-07 00:00:00,2025-03-31,240,405.0,5,16,40.27,970.6,91,36,13.0,40996.68,92.16,Overstock,Low Risk,10.05711447727837,2025,March,31
SKU_10323,Produce,A,FreshMart Suppliers,Bangalore Warehouse,2024-09-20 00:00:00,2024-12-09,286,468.0,16,3,41.8,1351.79,155,24,10.0,39322.48,90.48,Critical,High Risk,11.196172248803828,2024,December,9
SKU_14818,Frozen Foods,A,Prime Distribution,Mumbai Warehouse,2023-06-22 00:00:00,2023-07-25,189,507.0,16,11,44.89,1339.1455544747082,104,70,9.0,25651.56,94.31,Normal,Low Risk,11.294274894185786,2023,July,25
SKU_14038,Produce,C,NextGen Traders,Mumbai Warehouse,2023-08-18 00:00:00,2023-11-16,42,383.0,9,7,38.48,897.87,113,62,8.0,44644.16,94.67,Overstock,Low Risk,9.953222453222454,2023,November,16
SKU_13497,Bakery,C,Prime Distribution,Mumbai Warehouse,2024-03-30 00:00:00,2024-07-14,164,292.0,12,6,33.7,1250.09,107,74,10.0,13375.9,91.63,Overstock,Low Risk,8.664688427299703,2024,July,14
SKU_16687,Snacks,A,Global Retail Supply,Mumbai Warehouse,2023-08-17 00:00:00,2023-10-24,166,267.0,6,8,19.08,643.8,93,73,8.0,13973.64,92.66,Critical,High Risk,13.993710691823901,2023,October,24
SKU_11215,Beverages,B,NextGen Traders,Bangalore Warehouse,2023-04-10 00:00:00,2023-07-29,319,383.0,15,4,29.0,895.57,137,60,11.0,45311.64,85.3,Low Stock,High Risk,13.206896551724139,2023,July,29
SKU_13184,Bakery,A,Metro Supply Co,Delhi Warehouse,2024-09-02 00:00:00,2024-10-01,300,451.0,21,9,26.89,977.99,76,54,9.0,11631.36,88.07,Normal,Low Risk,16.772034213462252,2024,October,1
SKU_11181,Snacks,C,Urban Wholesale,Bangalore Warehouse,2023-05-13 00:00:00,2023-07-30,199,291.0,6,11,20.23,622.99,151,49,8.0,33444.17,82.36,Normal,Low Risk,14.384577360355907,2023,July,30
SKU_16196,Personal Care,A,NextGen Traders,Chennai Warehouse,2024-04-03 00:00:00,2024-05-30,166,376.0,18,3,30.03,1186.48,106,65,11.0,18139.0,89.55,Normal,Low Risk,12.52081252081252,2024,May,30
SKU_13237,Bakery,C,Global Retail Supply,Chennai Warehouse,2025-03-31 00:00:00,2025-06-04,312,259.0,10,0,43.43,1485.35,127,33,14.0,17157.49,85.44,Critical,High Risk,5.9636196177757315,2025,June,4
SKU_10231,Frozen Foods,C,NextGen Traders,Kolkata Warehouse,2023-02-22 00:00:00,2023-03-29,42,329.0,7,12,36.13,995.14,76,78,7.0,26223.56,82.67,Low Stock,High Risk,9.106006089122612,2023,March,29
SKU_13813,Produce,A,Global Retail Supply,Delhi Warehouse,2025-03-20 00:00:00,2025-04-02,252,272.0,14,2,11.58,335.79,157,42,15.0,13397.42,83.28,Low Stock,High Risk,23.488773747841105,2025,April,2
SKU_10576,Household,C,Urban Wholesale,Bangalore Warehouse,2023-04-28 00:00:00,2023-04-30,282,281.0,0,4,44.57,1745.63,135,55,9.0,21097.99,83.74,Low Stock,High Risk,6.304689252860668,2023,April,30
SKU_11768,Household,A,Prime Distribution,Mumbai Warehouse,2023-08-30 00:00:00,2023-12-27,298,440.0,0,9,42.73,1186.06,117,107,7.0,11600.6,91.74,Overstock,Low Risk,10.297215071378423,2023,December,27
SKU_16095,Dairy,A,FreshMart Suppliers,Delhi Warehouse,2023-03-24 00:00:00,2023-04-16,71,261.0,5,0,26.07,834.42,117,55,8.0,20395.82,90.37,Low Stock,High Risk,10.01150747986191,2023,April,16
SKU_12191,Household,B,Metro Supply Co,Mumbai Warehouse,2024-02-12 00:00:00,2024-07-31,328,466.0,8,7,46.53,1569.57,99,75,14.0,52985.76,92.68,Overstock,Low Risk,10.01504405759725,2024,July,31
SKU_15767,Household,A,Global Retail Supply,Delhi Warehouse,2025-04-21 00:00:00,2025-07-04,64,278.0,13,7,31.05,721.39,99,56,8.0,24134.44,91.2,Critical,High Risk,8.953301127214171,2025,July,4
SKU_12550,Frozen Foods,C,FreshMart Suppliers,Delhi Warehouse,2024-03-22 00:00:00,2024-05-22,224,322.0,5,7,26.96,997.05,168,95,3.0,17899.09,88.47,Normal,Low Risk,11.943620178041543,2024,May,22
SKU_10447,Snacks,A,Prime Distribution,Chennai Warehouse,2024-09-30 00:00:00,2024-12-24,237,370.0,9,7,17.69,534.52,164,60,11.0,12989.82,93.66,Low Stock,High Risk,20.915771622385527,2024,December,24
SKU_13166,Personal Care,C,FreshMart Suppliers,Kolkata Warehouse,2024-02-13 00:00:00,2024-05-25,320,558.0,8,3,44.89,913.97,79,98,10.0,42873.2,83.46,Critical,High Risk,12.430385386500333,2024,May,25
SKU_10426,Bakery,C,Metro Supply Co,Mumbai Warehouse,2024-07-20 00:00:00,2024-11-09,310,507.0,11,1,25.4,789.98,116,61,9.0,15498.98,82.09,Overstock,Low Risk,19.960629921259844,2024,November,9
SKU_14568,Beverages,B,NextGen Traders,Mumbai Warehouse,2023-04-08 00:00:00,2023-05-27,314,355.0,18,11,30.48,1205.51,188,36,7.0,10197.87,90.88,Normal,Low Risk,11.646981627296588,2023,May,27
SKU_10805,Household,B,Metro Supply Co,Chennai Warehouse,2024-05-19 00:00:00,2024-07-24,36,504.0,20,3,31.6,1107.51,126,75,8.0,28866.58,83.96,Normal,Low Risk,15.949367088607595,2024,July,24
SKU_13007,Dairy,A,NextGen Traders,Kolkata Warehouse,2024-02-24 00:00:00,2024-03-27,215,280.0,19,5,41.11,836.55,124,5,15.0,27426.3,84.05,Overstock,Low Risk,6.810994891753832,2024,March,27
SKU_10410,Household,C,Metro Supply Co,Kolkata Warehouse,2024-09-27 00:00:00,2025-01-17,329,343.0,12,0,29.15,1038.28,119,41,7.0,36615.95,96.11,Low Stock,High Risk,11.76672384219554,2025,January,17
SKU_10041,Frozen Foods,B,FreshMart Suppliers,Chennai Warehouse,2025-01-16 00:00:00,2025-04-27,202,490.0,11,5,32.92,864.93,105,48,12.0,39118.32,90.69,Normal,Low Risk,14.884568651275819,2025,April,27
SKU_16056,Produce,B,FreshMart Suppliers,Bangalore Warehouse,2023-04-10 00:00:00,2023-05-24,156,408.0,7,4,32.32,814.2,129,91,12.0,12021.97,90.68,Overstock,Low Risk,12.623762376237623,2023,May,24
SKU_16408,Personal Care,A,Metro Supply Co,Bangalore Warehouse,2024-04-13 00:00:00,2024-05-30,68,393.0,9,12,30.17,822.31,81,40,9.0,32507.2,93.5,Normal,Low Risk,13.026184951939012,2024,May,30
SKU_11963,Beverages,A,Metro Supply Co,Mumbai Warehouse,2024-08-03 00:00:00,2024-09-25,353,301.0,6,3,30.23,737.62,102,12,12.0,29068.36,85.84,Critical,High Risk,9.956996361230566,2024,September,25
SKU_15887,Household,B,NextGen Traders,Kolkata Warehouse,2024-02-12 00:00:00,2024-11-29,373,438.0,3,11,24.18,799.95,81,54,8.0,38630.22,98.22,Normal,Low Risk,18.114143920595534,2024,November,29
SKU_13163,Frozen Foods,A,NextGen Traders,Chennai Warehouse,2023-02-04 00:00:00,2023-03-19,10,332.0,0,12,36.1,1001.55,85,89,7.0,30264.46,91.23,Critical,High Risk,9.196675900277008,2023,March,19
SKU_14955,Snacks,A,Urban Wholesale,Bangalore Warehouse,2023-09-02 00:00:00,2023-10-05,392,503.0,11,11,18.43,494.34,106,96,13.0,15650.75,86.86,Low Stock,High Risk,27.2924579489962,2023,October,5
SKU_14693,Personal Care,C,FreshMart Suppliers,Mumbai Warehouse,2023-10-05 00:00:00,2024-01-28,169,439.0,10,2,33.04,1211.86,84,69,8.0,13620.71,82.28,Low Stock,High Risk,13.286924939467312,2024,January,28
SKU_16655,Dairy,B,NextGen Traders,Delhi Warehouse,2024-05-22 00:00:00,2024-06-28,272,360.0,20,8,14.25,377.09,78,71,4.0,33945.35,89.5,Critical,High Risk,25.263157894736842,2024,June,28
SKU_11922,Beverages,C,FreshMart Suppliers,Chennai Warehouse,2025-03-19 00:00:00,2025-04-17,382,318.0,10,4,35.27,922.46,142,58,8.0,33489.59,83.19,Normal,Low Risk,9.016161043379642,2025,April,17
SKU_15329,Dairy,A,Prime Distribution,Bangalore Warehouse,2024-07-26 00:00:00,2024-11-11,314,481.0,14,7,33.77,1253.54,144,74,6.0,55443.04,91.08,Normal,Low Risk,14.243411311815219,2024,November,11
SKU_10019,Produce,A,Prime Distribution,Chennai Warehouse,2024-11-16 00:00:00,2025-01-18,297,476.0,5,14,27.17,659.82,110,76,6.0,14992.0,97.9,Low Stock,High Risk,17.519322782480675,2025,January,18
SKU_11748,Bakery,A,NextGen Traders,Mumbai Warehouse,2024-04-04 00:00:00,2024-07-29,334,696.0,6,12,31.07,1017.43,87,62,11.0,43840.0,98.14,Low Stock,High Risk,22.401029932410687,2024,July,29
SKU_15365,Beverages,A,Prime Distribution,Bangalore Warehouse,2025-03-08 00:00:00,2025-03-12,235,314.0,5,9,29.12,1087.72,88,94,7.0,14609.18,98.61,Low Stock,High Risk,10.782967032967033,2025,March,12
SKU_16680,Frozen Foods,B,Global Retail Supply,Bangalore Warehouse,2024-12-17 00:00:00,2025-01-18,392,463.0,7,9,22.15,673.51,194,87,12.0,49880.47,83.84,Normal,Low Risk,20.90293453724605,2025,January,18
SKU_12094,Snacks,B,Urban Wholesale,Kolkata Warehouse,2023-06-18 00:00:00,2023-07-27,69,474.0,10,10,47.1,1827.48,111,42,12.0,26799.32,95.39,Critical,High Risk,10.063694267515924,2023,July,27
SKU_11894,Produce,B,Metro Supply Co,Kolkata Warehouse,2024-07-29 00:00:00,2024-10-29,77,477.0,12,10,34.17,907.03,110,63,13.0,22843.35,95.78,Low Stock,High Risk,13.959613696224757,2024,October,29
SKU_15971,Dairy,B,Prime Distribution,Kolkata Warehouse,2024-04-09 00:00:00,2024-04-16,201,448.0,7,8,38.92,1489.51,81,85,11.0,50579.35,87.85,Normal,Low Risk,11.510791366906474,2024,April,16
SKU_10626,Beverages,A,NextGen Traders,Mumbai Warehouse,2024-04-27 00:00:00,2024-08-22,71,339.0,10,5,30.96,1187.64,99,31,10.0,7685.73,93.92,Overstock,Low Risk,10.949612403100774,2024,August,22
SKU_11465,Dairy,A,FreshMart Suppliers,Chennai Warehouse,2024-04-01 00:00:00,2024-06-18,109,257.0,13,6,30.64,1205.83,119,60,12.0,22237.78,95.09,Normal,Low Risk,8.387728459530026,2024,June,18
SKU_11357,Personal Care,C,Metro Supply Co,Delhi Warehouse,2023-04-25 00:00:00,2023-05-20,291,619.0,8,13,36.76,1162.97,89,96,12.0,68523.73,93.9,Critical,High Risk,16.838955386289445,2023,May,20
SKU_15775,Dairy,A,Urban Wholesale,Mumbai Warehouse,2025-04-14 00:00:00,2025-05-13,245,656.0,15,14,42.98,1282.1669844357975,94,70,6.0,53565.89,83.94,Overstock,Low Risk,15.26291298278269,2025,May,13
SKU_10199,Personal Care,C,Prime Distribution,Delhi Warehouse,2024-07-13 00:00:00,2024-08-28,359,436.0,8,8,21.53,721.63,90,84,8.0,46434.33,93.57,Low Stock,High Risk,20.250812819321876,2024,August,28
SKU_10210,Dairy,C,NextGen Traders,Chennai Warehouse,2023-01-15 00:00:00,2023-04-20,103,563.0,6,7,35.15,939.99,96,72,9.0,27076.06,93.46,Critical,High Risk,16.017069701280228,2023,April,20
SKU_13858,Household,C,NextGen Traders,Mumbai Warehouse,2023-10-03 00:00:00,2023-10-08,50,478.0,6,11,38.54,1149.7141828793774,112,50,12.0,11473.29,86.46,Low Stock,High Risk,12.402698495070057,2023,October,8
SKU_16256,Beverages,C,Metro Supply Co,Delhi Warehouse,2023-04-02 00:00:00,2023-05-12,175,411.0,8,13,25.59,1007.74,98,54,6.0,40216.65,86.76,Low Stock,High Risk,16.060961313012896,2023,May,12
SKU_11789,Frozen Foods,A,NextGen Traders,Chennai Warehouse,2024-07-22 00:00:00,2024-07-30,24,353.0,6,10,24.29,859.46,159,75,10.0,35060.11,90.74,Low Stock,High Risk,14.532729518320297,2024,July,30
SKU_13290,Household,A,Global Retail Supply,Mumbai Warehouse,2024-07-27 00:00:00,2024-10-07,93,665.0,8,4,38.82,1465.34,83,94,14.0,54874.04,87.79,Normal,Low Risk,17.130345182895415,2024,October,7
SKU_10051,Produce,B,Global Retail Supply,Bangalore Warehouse,2025-04-30 00:00:00,2025-08-25,248,385.0,11,4,40.19,1244.18,165,57,11.0,42163.36,94.64,Critical,High Risk,9.579497387409804,2025,August,25
SKU_12569,Snacks,C,Urban Wholesale,Bangalore Warehouse,2023-03-21 00:00:00,2023-06-08,266,350.0,15,12,46.05,1227.62,121,45,10.0,33398.24,95.37,Critical,High Risk,7.600434310532031,2023,June,8
SKU_13903,Bakery,A,FreshMart Suppliers,Kolkata Warehouse,2025-02-05 00:00:00,2025-05-18,179,321.0,7,5,37.93,1005.05,90,82,13.0,28157.51,85.9,Low Stock,High Risk,8.462958080674927,2025,May,18
SKU_13905,Snacks,C,FreshMart Suppliers,Mumbai Warehouse,2024-11-08 00:00:00,2024-11-17,345,337.0,7,5,55.22,1725.27,120,63,12.0,12936.36,93.04,Low Stock,High Risk,6.102861282144151,2024,November,17
SKU_11593,Household,C,Urban Wholesale,Delhi Warehouse,2024-11-03 00:00:00,2025-03-03,203,370.0,3,0,24.61,941.52,153,51,9.0,25317.72,95.1,Normal,Low Risk,15.034538805363674,2025,March,3
SKU_16166,Dairy,B,FreshMart Suppliers,Chennai Warehouse,2023-11-21 00:00:00,2024-02-14,302,331.0,12,11,32.86,954.66,117,79,9.0,18555.9,87.93,Critical,High Risk,10.07303712720633,2024,February,14
SKU_11176,Produce,B,Global Retail Supply,Chennai Warehouse,2023-08-13 00:00:00,2023-08-28,219,174.0,7,12,42.88,1683.4,147,40,14.0,19048.73,94.99,Normal,Low Risk,4.057835820895522,2023,August,28
SKU_11328,Personal Care,A,Urban Wholesale,Chennai Warehouse,2023-09-14 00:00:00,2023-10-08,241,328.0,6,8,24.37,843.22,132,76,11.0,15977.87,94.08,Overstock,Low Risk,13.459171112022979,2023,October,8
SKU_14204,Personal Care,B,FreshMart Suppliers,Delhi Warehouse,2024-05-27 00:00:00,2024-07-20,35,260.0,15,1,52.93,1954.21,85,63,5.0,10930.25,88.46,Critical,High Risk,4.9121481201587,2024,July,20
SKU_10101,Personal Care,C,Prime Distribution,Bangalore Warehouse,2024-11-24 00:00:00,2025-02-02,305,630.0,0,14,37.11,859.45,117,49,11.0,39725.56,87.87,Critical,High Risk,16.976556184316895,2025,February,2
SKU_15583,Frozen Foods,B,Metro Supply Co,Kolkata Warehouse,2023-12-20 00:00:00,2024-02-17,126,235.0,4,5,50.68,1440.36,95,58,6.0,12606.06,94.09,Overstock,Low Risk,4.636937647987372,2024,February,17
SKU_15694,Dairy,B,Prime Distribution,Kolkata Warehouse,2023-03-29 00:00:00,2023-07-22,376,359.0,10,10,19.31,621.0,141,68,14.0,34072.71,85.17,Low Stock,High Risk,18.59140341791818,2023,July,22
SKU_15359,Bakery,C,FreshMart Suppliers,Mumbai Warehouse,2024-07-30 00:00:00,2024-09-05,369,447.0,8,7,3.2,102.41,156,78,5.0,29766.38,82.9,Overstock,Low Risk,139.6875,2024,September,5
SKU_16373,Beverages,B,NextGen Traders,Mumbai Warehouse,2024-11-24 00:00:00,2024-12-29,281,557.0,5,9,21.85,651.8229085603114,98,56,13.0,49242.08,92.07,Overstock,Low Risk,25.491990846681922,2024,December,29
SKU_12405,Produce,B,Metro Supply Co,Mumbai Warehouse,2023-07-19 00:00:00,2023-11-09,348,446.0,12,5,36.28,959.44,95,17,12.0,35654.07,86.49,Overstock,Low Risk,12.29327453142227,2023,November,9
SKU_11720,Beverages,C,NextGen Traders,Chennai Warehouse,2024-10-24 00:00:00,2024-11-04,239,459.0,9,7,43.1,1106.43,170,65,10.0,29417.35,91.28,Normal,Low Risk,10.649651972157772,2024,November,4
SKU_10620,Household,C,Urban Wholesale,Mumbai Warehouse,2024-11-29 00:00:00,2025-01-07,51,532.0,10,15,45.25,1267.56,100,60,9.0,43885.64,98.3,Critical,High Risk,11.756906077348066,2025,January,7
SKU_12283,Personal Care,A,Metro Supply Co,Bangalore Warehouse,2023-06-19 00:00:00,2023-08-02,226,369.0,16,6,28.06,823.43,146,42,6.0,27075.73,86.93,Overstock,Low Risk,13.150392017106201,2023,August,2
SKU_12119,Snacks,A,Urban Wholesale,Kolkata Warehouse,2023-07-03 00:00:00,2023-07-22,280,477.0,3,7,37.65,806.81,106,66,12.0,44842.59,89.87,Low Stock,High Risk,12.669322709163348,2023,July,22
SKU_11912,Personal Care,C,FreshMart Suppliers,Delhi Warehouse,2023-02-19 00:00:00,2023-02-21,115,230.0,11,7,51.78,2053.15,147,47,11.0,10892.86,93.52,Normal,Low Risk,4.441869447663191,2023,February,21
SKU_14334,Snacks,A,NextGen Traders,Delhi Warehouse,2023-04-03 00:00:00,2023-07-02,317,538.0,16,1,27.97,771.6,137,62,10.0,41359.43,87.99,Overstock,Low Risk,19.234894529853417,2023,July,2
