SKU_ID,Category,ABC_Class,Supplier_Name,Warehouse_Location,Received_Date,Last_Purchase_Date,Stock_Age_Days,Quantity_On_Hand,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Reorder_Point,Safety_Stock,Lead_Time_Days,Total_Inventory_Value_USD,Supplier_OnTime_Pct,Inventory_Status
SKU_11056,Personal Care,C,Prime Distribution,Bangalore Warehouse,2024-01-18 00:00:00,2024-05-12,22,263.0,8,8,16.64,543.36,161,62,11.0,6458.01,90.62,Overstock
SKU_10332,Produce,C,Urban Wholesale,Delhi Warehouse,2023-12-11 00:00:00,2024-01-19,228,419.0,13,3,31.13,823.45,140,76,9.0,49248.33,94.45,Overstock
SKU_12464,Bakery,C,FreshMart Suppliers,Delhi Warehouse,2023-06-09 00:00:00,2023-06-12,308,302.0,15,0,33.6,1132.49,138,66,7.0,17714.28,84.57,Normal
SKU_11375,Household,A,Global Retail Supply,Delhi Warehouse,2023-01-05 00:00:00,2023-02-16,293,338.0,10,17,26.37,730.32,181,100,9.0,7037.38,97.39,Critical
SKU_15419,Snacks,A,NextGen Traders,Chennai Warehouse,2024-01-28 00:00:00,2024-05-18,297,514.0,10,1,45.87,965.28,121,53,11.0,58308.0,94.65,Normal
SKU_14141,Produce,A,Global Retail Supply,Delhi Warehouse,2024-08-08 00:00:00,2024-09-06,69,394.0,10,0,21.03,537.21,158,38,13.0,44288.34,86.94,Low Stock
SKU_15700,Dairy,A,Urban Wholesale,Kolkata Warehouse,2023-09-19 00:00:00,2024-01-15,131,449.0,1,4,27.01,544.54,121,89,13.0,12371.11,95.96,Normal
SKU_12571,Beverages,C,Global Retail Supply,Chennai Warehouse,2024-02-23 00:00:00,2023-03-15,291,514.0,4,12,38.22,934.11,96,73,8.0,27305.73,98.68,Normal
SKU_11965,Personal Care,C,Global Retail Supply,Chennai Warehouse,2024-07-24 00:00:00,2024-08-29,341,319.0,18,2,42.18,1112.15,116,98,11.0,12546.19,95.87,Critical
SKU_16111,Beverages,B,Global Retail Supply,Chennai Warehouse,2023-05-28 00:00:00,2023-07-12,59,492.0,6,4,31.61,661.32,70,89,18.0,39313.78,88.63,Overstock
SKU_16635,Bakery,B,NextGen Traders,Kolkata Warehouse,2023-03-21 00:00:00,2023-04-06,110,379.0,1,9,47.73,1595.23,100,93,12.0,33864.67,90.38,Normal
SKU_14500,Dairy,B,Urban Wholesale,Kolkata Warehouse,2024-09-28 00:00:00,2024-11-19,225,353.0,4,9,30.12,1196.49,120,66,13.0,33027.68,91.14,Low Stock
SKU_14333,Personal Care,C,Urban Wholesale,Mumbai Warehouse,2023-08-26 00:00:00,2023-09-18,94,511.0,4,15,32.12,1176.36,159,23,12.0,31724.92,96.63,Normal
SKU_11740,Household,B,Global Retail Supply,Delhi Warehouse,2025-02-14 00:00:00,2025-04-17,268,420.0,11,7,21.06,424.03,135,98,11.0,23024.67,86.0,Overstock
SKU_16046,Personal Care,C,Prime Distribution,Kolkata Warehouse,2023-12-11 00:00:00,2023-12-15,233,615.0,5,1,39.97,1192.3735311284047,133,31,9.0,72133.16,89.6,Normal
SKU_11057,Household,A,FreshMart Suppliers,Delhi Warehouse,2024-02-12 00:00:00,2024-02-16,100,583.0,6,10,33.9,755.73,114,44,14.0,58604.4,89.3,Overstock
SKU_10622,Frozen Foods,A,FreshMart Suppliers,Delhi Warehouse,2024-10-07 00:00:00,2025-01-04,381,468.0,13,8,31.76,863.4,137,73,10.0,12475.0,92.76,Normal
SKU_13803,Household,C,Global Retail Supply,Bangalore Warehouse,2023-01-25 00:00:00,2023-04-19,25,419.0,10,4,38.7,1121.92,137,48,7.0,19192.45,87.0,Overstock
SKU_12484,Dairy,C,FreshMart Suppliers,Bangalore Warehouse,2023-11-04 00:00:00,2023-12-12,204,626.0,17,4,46.3,1661.9,131,46,9.0,65322.49,94.05,Overstock
SKU_16642,Bakery,B,Urban Wholesale,Delhi Warehouse,2024-04-13 00:00:00,2024-06-05,150,365.0,16,9,36.17,1125.96,130,73,11.0,27748.94,85.03,Low Stock
SKU_15591,Bakery,A,Prime Distribution,Delhi Warehouse,2023-10-01 00:00:00,2023-12-08,305,284.0,9,2,29.45,1033.21,104,40,13.0,10548.88,84.26,Critical
SKU_16273,Bakery,B,FreshMart Suppliers,Delhi Warehouse,2023-03-18 00:00:00,2023-05-07,392,563.0,14,3,34.06,917.86,94,71,15.0,32624.07,85.3,Normal
SKU_13386,Household,A,Prime Distribution,Delhi Warehouse,2025-04-10 00:00:00,2025-05-08,149,402.0,17,10,28.0,940.4,91,49,7.0,22063.94,90.05,Overstock
SKU_12344,Dairy,A,Urban Wholesale,Kolkata Warehouse,2024-02-14 00:00:00,2024-05-30,284,450.0,13,13,34.05,1158.85,183,24,11.0,46674.37,97.28,Critical
SKU_14877,Frozen Foods,A,Metro Supply Co,Mumbai Warehouse,2023-04-12 00:00:00,2023-07-08,318,449.0,9,8,50.09,1016.76,141,50,5.0,50705.2,94.5,Overstock
SKU_14610,Snacks,B,Global Retail Supply,Bangalore Warehouse,2024-02-16 00:00:00,2024-05-30,226,500.0,5,16,24.24,831.72,149,90,10.0,37343.08,95.29,Critical
SKU_14733,Produce,B,Global Retail Supply,Bangalore Warehouse,2024-03-09 00:00:00,2024-12-30,330,495.0,6,10,43.57,1142.29,140,75,11.0,36641.93,87.71,Low Stock
SKU_14151,Produce,A,Urban Wholesale,Bangalore Warehouse,2024-04-14 00:00:00,2024-06-10,376,334.0,6,11,25.03,660.54,138,65,10.0,25909.54,90.28,Normal
SKU_14529,Dairy,B,Global Retail Supply,Delhi Warehouse,2023-01-20 00:00:00,2023-03-29,351,403.0,9,8,39.81,844.36,155,14,13.0,21725.79,84.26,Normal
SKU_16663,Household,B,Global Retail Supply,Mumbai Warehouse,2024-04-30 00:00:00,2024-07-05,21,218.0,9,2,23.32,787.09,152,77,14.0,10179.45,84.4,Normal
SKU_14532,Produce,A,Metro Supply Co,Mumbai Warehouse,2023-08-05 00:00:00,2023-11-08,307,334.0,8,8,35.78,1064.49,128,56,7.0,14064.64,89.47,Overstock
SKU_10196,Frozen Foods,A,Metro Supply Co,Mumbai Warehouse,2023-06-24 00:00:00,2023-08-31,80,255.0,1,13,32.91,1072.22,99,80,8.0,20709.33,96.3,Low Stock
SKU_11512,Personal Care,B,Metro Supply Co,Kolkata Warehouse,2023-12-17 00:00:00,2024-02-24,142,318.0,3,11,38.22,1159.59,131,52,9.0,26202.98,86.28,Low Stock
SKU_12063,Beverages,A,Prime Distribution,Chennai Warehouse,2024-10-29 00:00:00,2024-11-19,15,488.0,15,12,30.86,934.25,91,58,7.0,18697.51,94.5,Critical
SKU_12275,Bakery,A,Prime Distribution,Delhi Warehouse,2023-09-15 00:00:00,2023-11-04,322,360.0,5,8,33.5,738.93,101,36,9.0,39737.53,93.92,Normal
SKU_15697,Snacks,B,Urban Wholesale,Bangalore Warehouse,2023-02-14 00:00:00,2023-03-09,228,389.0,9,3,54.83,1155.02,114,54,11.0,43363.13,96.82,Critical
SKU_13658,Personal Care,C,Prime Distribution,Mumbai Warehouse,2024-08-30 00:00:00,2024-09-29,338,559.0,18,3,39.09,1395.64,91,39,11.0,56564.44,91.56,Normal
SKU_10432,Dairy,C,Metro Supply Co,Mumbai Warehouse,2024-05-06 00:00:00,2024-07-05,60,195.0,8,8,39.49,1141.54,104,60,2.0,18920.11,90.28,Overstock
SKU_14368,Personal Care,A,Urban Wholesale,Mumbai Warehouse,2024-02-25 00:00:00,2024-05-01,27,133.0,18,9,35.74,894.98,107,68,11.0,10769.97,98.9,Critical
SKU_12827,Snacks,B,Global Retail Supply,Kolkata Warehouse,2023-07-20 00:00:00,2023-08-24,278,429.0,14,5,45.22,1718.99,121,56,12.0,50188.91,95.13,Overstock
SKU_13129,Frozen Foods,C,Metro Supply Co,Bangalore Warehouse,2023-02-01 00:00:00,2023-06-01,338,350.0,8,7,46.37,1669.63,160,69,13.0,15550.43,87.8,Normal
SKU_15266,Dairy,B,Urban Wholesale,Bangalore Warehouse,2024-03-19 00:00:00,2024-05-16,15,398.0,8,0,35.86,821.81,109,64,11.0,9718.03,96.86,Critical
SKU_12399,Snacks,B,Global Retail Supply,Mumbai Warehouse,2023-07-21 00:00:00,2023-09-05,18,646.0,14,8,20.92,753.03,105,74,6.0,15771.8,90.57,Normal
SKU_14339,Household,A,NextGen Traders,Delhi Warehouse,2024-01-30 00:00:00,2024-03-02,286,326.0,13,10,31.88,939.85,123,54,16.0,21807.04,87.21,Normal
SKU_16584,Personal Care,B,NextGen Traders,Bangalore Warehouse,2024-06-24 00:00:00,2024-07-02,265,314.0,8,4,43.61,970.36,135,64,13.0,7059.51,89.8,Overstock
SKU_12301,Frozen Foods,A,Urban Wholesale,Delhi Warehouse,2024-06-07 00:00:00,2024-08-17,258,514.0,7,8,33.23,957.94,143,84,9.0,61575.43,96.21,Normal
SKU_10084,Household,B,NextGen Traders,Chennai Warehouse,2024-04-26 00:00:00,2024-06-10,87,519.0,5,8,30.22,851.21,134,66,13.0,26338.18,83.78,Overstock
SKU_11097,Produce,C,Urban Wholesale,Kolkata Warehouse,2024-07-12 00:00:00,2024-08-05,75,314.0,12,4,32.85,904.01,166,79,10.0,33706.01,89.43,Overstock
SKU_15573,Personal Care,B,FreshMart Suppliers,Bangalore Warehouse,2024-07-01 00:00:00,2024-08-20,148,576.0,6,5,33.49,1054.33,145,59,10.0,45875.8,85.85,Overstock
SKU_13942,Produce,C,Prime Distribution,Mumbai Warehouse,2024-07-18 00:00:00,2024-08-29,44,415.0,1,13,46.14,1030.97,139,68,14.0,16920.72,90.62,Overstock
SKU_10425,Dairy,B,NextGen Traders,Bangalore Warehouse,2025-02-03 00:00:00,2025-03-26,329,432.0,16,4,40.43,1452.87,125,65,13.0,45206.93,87.01,Normal
SKU_14427,Personal Care,C,Urban Wholesale,Delhi Warehouse,2024-11-15 00:00:00,2024-12-29,313,435.0,12,8,33.93,941.69,82,42,12.0,13932.0,90.17,Low Stock
SKU_15544,Dairy,A,Prime Distribution,Mumbai Warehouse,2024-09-08 00:00:00,2024-09-29,229,280.0,8,4,26.48,762.1,118,47,17.0,33350.59,88.63,Overstock
SKU_11732,Household,B,FreshMart Suppliers,Chennai Warehouse,2023-08-17 00:00:00,2023-12-06,205,527.0,6,7,42.86,1707.05,155,49,15.0,36603.88,91.52,Overstock
SKU_13973,Frozen Foods,A,FreshMart Suppliers,Mumbai Warehouse,2023-09-18 00:00:00,2024-01-06,22,490.0,16,5,40.07,1323.91,167,66,8.0,19944.03,98.95,Critical
SKU_14421,Produce,C,NextGen Traders,Delhi Warehouse,2023-09-19 00:00:00,2023-11-12,359,326.0,12,16,25.89,772.3430252918288,141,53,8.0,16452.75,88.41,Critical
SKU_10604,Bakery,B,Global Retail Supply,Chennai Warehouse,2023-12-18 00:00:00,2023-12-29,258,453.0,10,1,48.56,1910.69,101,70,5.0,35671.71,95.97,Low Stock
SKU_13966,Produce,A,Prime Distribution,Kolkata Warehouse,2023-11-12 00:00:00,2024-01-09,189,524.0,6,10,51.43,1624.75,97,64,11.0,49785.72,98.17,Critical
SKU_14511,Bakery,A,FreshMart Suppliers,Chennai Warehouse,2023-10-26 00:00:00,2023-12-05,374,199.0,18,8,23.74,883.19,140,75,6.0,12287.8,92.86,Critical
SKU_14668,Produce,C,Urban Wholesale,Chennai Warehouse,2025-04-01 00:00:00,2025-06-17,236,278.0,13,11,23.58,767.73,110,60,13.0,32938.3,90.28,Low Stock
SKU_11075,Dairy,B,Metro Supply Co,Chennai Warehouse,2023-12-27 00:00:00,2024-01-30,113,325.0,15,6,20.15,450.69,58,85,11.0,24092.59,88.03,Overstock
SKU_14272,Produce,A,NextGen Traders,Kolkata Warehouse,2024-07-25 00:00:00,2024-09-25,365,225.0,6,1,32.72,1168.33,140,46,8.0,16069.43,87.47,Overstock
SKU_10742,Produce,A,Global Retail Supply,Delhi Warehouse,2024-03-22 00:00:00,2024-07-15,82,198.0,7,12,31.63,736.97,94,78,9.0,18445.81,90.35,Normal
SKU_14534,Produce,B,Urban Wholesale,Bangalore Warehouse,2025-03-31 00:00:00,2025-07-15,104,258.0,12,11,25.5,678.35,112,63,11.0,22747.64,88.18,Overstock
SKU_10185,Beverages,B,Prime Distribution,Kolkata Warehouse,2023-11-23 00:00:00,2023-12-24,54,408.0,14,6,37.67,1104.84,129,46,12.0,18475.1,86.21,Critical
SKU_11281,Frozen Foods,B,Prime Distribution,Chennai Warehouse,2023-11-13 00:00:00,2023-12-10,66,455.0,12,13,31.09,761.28,164,46,13.0,21106.62,95.23,Normal
SKU_16219,Personal Care,A,Urban Wholesale,Chennai Warehouse,2023-11-19 00:00:00,2024-03-08,48,233.0,14,8,35.45,1345.46,126,100,10.0,9409.61,93.93,Normal
SKU_13169,Dairy,C,Urban Wholesale,Chennai Warehouse,2024-03-10 00:00:00,2024-05-20,236,458.0,10,11,30.15,952.13,64,79,7.0,42440.56,92.15,Normal
SKU_11153,Frozen Foods,B,Global Retail Supply,Chennai Warehouse,2023-11-21 00:00:00,2023-12-26,173,500.0,6,4,14.28,341.3,124,58,13.0,38337.43,97.49,Overstock
SKU_13872,Personal Care,C,Metro Supply Co,Bangalore Warehouse,2024-10-30 00:00:00,2025-02-20,40,486.0,4,7,27.24,589.61,125,44,10.0,26852.86,94.67,Overstock
SKU_15555,Household,C,Urban Wholesale,Mumbai Warehouse,2023-02-08 00:00:00,2023-03-12,378,518.0,11,9,46.65,1376.95,102,73,15.0,58313.54,84.98,Overstock
SKU_15263,Bakery,C,Metro Supply Co,Chennai Warehouse,2025-03-19 00:00:00,2025-04-23,242,579.0,15,7,26.2,904.57,143,37,6.0,17030.7,95.31,Normal
SKU_10486,Produce,B,Metro Supply Co,Bangalore Warehouse,2023-05-15 00:00:00,2023-07-22,171,443.0,9,9,9.68,355.94,140,62,9.0,9265.02,93.28,Critical
SKU_12112,Bakery,A,Metro Supply Co,Chennai Warehouse,2024-02-29 00:00:00,2023-12-02,231,485.0,14,8,30.82,1152.27,109,60,10.0,33295.02,94.5,Normal
SKU_12575,Bakery,A,NextGen Traders,Mumbai Warehouse,2024-01-03 00:00:00,2024-04-27,12,453.0,11,6,32.68,753.75,91,76,4.0,36235.09,91.23,Critical
SKU_14920,Dairy,C,NextGen Traders,Chennai Warehouse,2024-06-19 00:00:00,2024-07-05,27,416.0,9,1,58.32,2331.58,126,68,10.0,19972.06,91.03,Overstock
SKU_15893,Dairy,A,FreshMart Suppliers,Delhi Warehouse,2024-03-08 00:00:00,2024-04-18,81,426.0,4,6,21.57,703.84,181,54,9.0,16468.36,92.36,Normal
SKU_12118,Dairy,C,NextGen Traders,Mumbai Warehouse,2025-04-23 00:00:00,2025-08-01,183,473.0,17,12,26.58,1004.64,138,46,11.0,24367.32,94.07,Normal
SKU_11961,Personal Care,A,NextGen Traders,Bangalore Warehouse,2025-03-06 00:00:00,2025-06-06,67,466.0,11,9,37.72,1198.37,118,90,6.0,14028.31,85.09,Low Stock
SKU_14222,Frozen Foods,A,Urban Wholesale,Delhi Warehouse,2023-09-28 00:00:00,2023-10-01,51,447.0,10,10,39.64,884.39,81,34,3.0,11848.36,88.9,Normal
SKU_10833,Household,A,NextGen Traders,Chennai Warehouse,2024-03-08 00:00:00,2024-04-22,40,405.0,4,11,36.84,880.78,107,21,14.0,15567.36,97.44,Critical
SKU_14275,Frozen Foods,A,Prime Distribution,Kolkata Warehouse,2024-09-24 00:00:00,2025-01-06,324,732.0,12,16,49.93,1593.82,100,60,8.0,46504.01,88.33,Overstock
SKU_13989,Frozen Foods,C,Global Retail Supply,Kolkata Warehouse,2023-02-16 00:00:00,2023-05-22,82,280.0,14,5,33.06,1160.85,69,35,11.0,18929.98,92.21,Overstock
SKU_16613,Household,C,FreshMart Suppliers,Mumbai Warehouse,2024-06-18 00:00:00,2024-09-16,382,459.0,0,15,33.14,1299.46,125,101,7.0,28689.41,83.05,Overstock
SKU_11078,Snacks,B,Global Retail Supply,Kolkata Warehouse,2023-04-28 00:00:00,2023-05-05,277,421.0,5,10,51.8,1963.28,130,98,5.0,32279.55,86.06,Critical
SKU_10228,Bakery,B,Global Retail Supply,Bangalore Warehouse,2023-02-18 00:00:00,2023-04-04,168,494.0,20,8,27.72,1076.42,114,87,8.0,42719.61,95.36,Critical
SKU_12922,Household,B,Urban Wholesale,Kolkata Warehouse,2023-02-15 00:00:00,2023-03-16,157,481.0,17,5,24.79,935.1,85,42,10.0,41592.65,88.58,Critical
SKU_11352,Produce,B,Urban Wholesale,Bangalore Warehouse,2023-01-25 00:00:00,2023-04-16,19,484.0,3,13,16.4,638.27,99,58,11.0,13589.77,97.65,Overstock
SKU_16553,Snacks,A,Metro Supply Co,Kolkata Warehouse,2023-11-26 00:00:00,2024-01-03,96,434.0,12,3,18.29,632.36,92,77,11.0,30034.11,97.38,Critical
SKU_13226,Frozen Foods,C,NextGen Traders,Chennai Warehouse,2024-09-18 00:00:00,2024-11-30,170,534.0,11,6,45.64,1251.32,106,91,10.0,29647.76,97.15,Low Stock
SKU_15143,Dairy,A,Prime Distribution,Bangalore Warehouse,2024-11-25 00:00:00,2025-01-04,256,400.0,12,9,29.91,779.3,109,72,15.0,19773.51,90.62,Normal
SKU_14645,Frozen Foods,C,Prime Distribution,Kolkata Warehouse,2024-09-07 00:00:00,2024-11-06,114,501.0,12,0,44.06,1500.14,144,52,4.0,13688.87,83.44,Critical
SKU_13997,Bakery,A,Prime Distribution,Delhi Warehouse,2025-02-11 00:00:00,2025-03-10,212,311.0,3,10,39.05,1154.99,154,59,16.0,30364.41,92.18,Low Stock
SKU_14149,Dairy,B,Metro Supply Co,Delhi Warehouse,2024-09-18 00:00:00,2024-10-18,187,445.0,6,3,45.18,1545.76,123,73,2.0,39317.12,84.51,Overstock
SKU_12432,Personal Care,B,FreshMart Suppliers,Bangalore Warehouse,2024-12-15 00:00:00,2025-03-18,244,359.0,11,6,33.67,845.4,110,69,10.0,29986.64,88.81,Critical
SKU_11379,Household,A,Global Retail Supply,Chennai Warehouse,2025-03-13 00:00:00,2025-05-10,131,602.0,12,13,41.07,1596.81,64,86,10.0,51897.17,83.11,Low Stock
SKU_16490,Produce,A,Prime Distribution,Delhi Warehouse,2025-02-01 00:00:00,2025-02-17,393,378.0,13,5,45.13,1541.63,137,79,15.0,25756.53,95.04,Normal
SKU_14741,Personal Care,A,Urban Wholesale,Kolkata Warehouse,2024-08-12 00:00:00,2024-10-20,115,382.0,9,1,17.38,367.76,135,79,11.0,43566.32,92.86,Low Stock
SKU_11559,Produce,A,FreshMart Suppliers,Kolkata Warehouse,2023-04-20 00:00:00,2023-08-04,132,486.0,5,7,34.65,795.54,104,39,9.0,19833.55,95.32,Overstock
SKU_11795,Frozen Foods,C,Prime Distribution,Delhi Warehouse,2024-05-23 00:00:00,2024-05-27,348,367.0,12,6,18.28,440.39,105,38,10.0,27616.13,87.67,Critical
SKU_14839,Produce,A,Metro Supply Co,Delhi Warehouse,2023-11-25 00:00:00,2024-03-08,235,424.0,15,10,44.63,1426.57,129,43,8.0,31211.31,90.0,Overstock
SKU_13740,Snacks,A,Metro Supply Co,Mumbai Warehouse,2023-01-26 00:00:00,2023-02-13,108,311.0,15,9,53.9,1363.67,125,57,8.0,5722.02,97.77,Critical
SKU_11728,Dairy,C,Metro Supply Co,Kolkata Warehouse,2023-05-24 00:00:00,2023-07-09,131,581.0,6,10,36.62,1337.71,70,41,9.0,46690.04,85.16,Overstock
SKU_13139,Personal Care,A,Global Retail Supply,Chennai Warehouse,2023-02-12 00:00:00,2023-06-09,245,456.0,18,6,31.38,1243.88,107,53,8.0,9917.22,88.99,Overstock
SKU_11354,Snacks,B,Urban Wholesale,Kolkata Warehouse,2025-01-28 00:00:00,2025-03-21,260,434.0,15,10,30.65,1074.78,77,65,5.0,42383.9,84.92,Low Stock
SKU_12687,Produce,B,FreshMart Suppliers,Chennai Warehouse,2023-11-09 00:00:00,2023-12-30,213,424.0,12,8,27.08,1053.97,107,99,18.0,49194.67,88.25,Critical
SKU_10254,Bakery,B,Prime Distribution,Bangalore Warehouse,2023-06-23 00:00:00,2023-07-11,90,368.0,6,2,34.17,867.18,74,75,10.0,16698.92,84.48,Critical
SKU_13656,Beverages,B,FreshMart Suppliers,Chennai Warehouse,2023-09-28 00:00:00,2024-01-08,32,548.0,8,13,38.66,1227.3,47,77,6.0,11760.21,90.37,Low Stock
SKU_11212,Beverages,C,Prime Distribution,Kolkata Warehouse,2024-02-12 00:00:00,2024-02-18,34,658.0,13,9,25.15,1003.86,137,45,13.0,59111.42,86.66,Critical
SKU_12095,Snacks,C,FreshMart Suppliers,Bangalore Warehouse,2024-05-04 00:00:00,2024-05-22,97,516.0,10,16,30.62,805.57,93,68,7.0,31681.35,85.03,Low Stock
SKU_10221,Household,A,Global Retail Supply,Kolkata Warehouse,2024-01-20 00:00:00,2024-01-31,339,456.0,13,12,34.0,1144.26,113,42,7.0,38989.29,91.17,Critical
SKU_15228,Bakery,A,FreshMart Suppliers,Delhi Warehouse,2025-02-01 00:00:00,2025-05-01,43,183.0,9,9,23.8,736.27,164,68,9.0,18262.81,88.22,Normal
SKU_14951,Dairy,A,Urban Wholesale,Chennai Warehouse,2024-05-29 00:00:00,2024-06-16,327,553.0,0,9,32.1,757.66,97,44,2.0,36151.36,98.55,Critical
SKU_10065,Produce,B,Prime Distribution,Kolkata Warehouse,2024-03-21 00:00:00,2024-04-13,280,324.0,9,3,29.46,1021.55,84,99,10.0,37738.98,86.59,Overstock
SKU_14527,Produce,C,Global Retail Supply,Kolkata Warehouse,2024-11-26 00:00:00,2025-02-04,182,380.0,13,11,30.69,711.54,94,38,9.0,21531.69,88.21,Low Stock
SKU_11840,Household,A,FreshMart Suppliers,Mumbai Warehouse,2023-12-11 00:00:00,2024-03-10,314,456.0,0,3,36.7,946.27,124,55,11.0,13249.84,92.75,Critical
SKU_15219,Produce,A,Urban Wholesale,Bangalore Warehouse,2023-10-28 00:00:00,2024-01-19,345,216.0,6,6,32.14,788.98,118,94,8.0,18377.55,93.14,Critical
SKU_12202,Personal Care,C,Metro Supply Co,Chennai Warehouse,2024-08-15 00:00:00,2024-08-23,60,323.0,16,4,31.75,1040.84,110,52,12.0,17727.46,82.62,Overstock
SKU_13299,Dairy,C,FreshMart Suppliers,Chennai Warehouse,2024-03-13 00:00:00,2024-05-13,311,415.0,0,7,35.32,985.55,113,66,8.0,36126.64,83.53,Overstock
SKU_12881,Snacks,C,Metro Supply Co,Mumbai Warehouse,2024-05-07 00:00:00,2024-08-22,361,321.0,10,8,37.62,1010.77,172,57,13.0,27594.12,97.19,Critical
SKU_11882,Dairy,B,FreshMart Suppliers,Kolkata Warehouse,2024-02-19 00:00:00,2023-12-20,349,498.0,15,7,54.89,1758.81,102,64,10.0,48791.03,83.64,Critical
SKU_11545,Bakery,C,Global Retail Supply,Chennai Warehouse,2023-11-03 00:00:00,2023-12-21,115,379.0,10,8,34.96,715.89,171,40,9.0,25657.01,94.76,Low Stock
SKU_13008,Produce,B,FreshMart Suppliers,Bangalore Warehouse,2025-01-03 00:00:00,2025-02-28,5,502.0,6,7,23.51,581.85,174,41,8.0,15765.4,96.86,Normal
SKU_13504,Bakery,C,Urban Wholesale,Chennai Warehouse,2024-05-28 00:00:00,2024-06-29,304,400.0,19,8,43.06,905.52,124,38,11.0,18032.21,87.6,Critical
SKU_11499,Produce,A,Urban Wholesale,Chennai Warehouse,2024-12-26 00:00:00,2025-03-04,219,337.0,6,6,20.13,764.01,122,84,10.0,18725.54,91.24,Critical
SKU_14420,Beverages,B,Metro Supply Co,Delhi Warehouse,2025-01-12 00:00:00,2025-02-15,298,313.0,4,5,41.2,1036.11,78,65,7.0,22577.37,89.75,Low Stock
SKU_13441,Frozen Foods,C,Metro Supply Co,Chennai Warehouse,2025-02-02 00:00:00,2025-02-07,253,323.0,13,14,12.83,320.14,117,40,9.0,33843.29,98.18,Overstock
SKU_11144,Household,A,Prime Distribution,Delhi Warehouse,2024-02-23 00:00:00,2024-03-02,287,382.0,15,6,39.31,1241.86,116,58,8.0,9975.47,97.25,Overstock
SKU_15648,Household,C,Metro Supply Co,Chennai Warehouse,2024-07-04 00:00:00,2024-07-27,395,347.0,6,6,46.79,1008.0,110,53,7.0,21211.55,94.64,Low Stock
SKU_14172,Bakery,B,NextGen Traders,Delhi Warehouse,2023-10-06 00:00:00,2023-12-28,368,382.0,6,5,26.29,860.24,162,73,13.0,37401.49,92.72,Normal
SKU_11371,Snacks,B,Metro Supply Co,Chennai Warehouse,2023-07-05 00:00:00,2023-07-09,50,415.0,12,6,13.02,429.51,158,63,8.0,28422.29,84.03,Critical
SKU_10994,Snacks,A,Global Retail Supply,Delhi Warehouse,2024-04-04 00:00:00,2024-04-14,140,740.0,10,12,37.32,823.97,134,53,10.0,82477.37,93.25,Overstock
SKU_12441,Dairy,A,Metro Supply Co,Chennai Warehouse,2023-09-09 00:00:00,2023-11-01,142,199.0,15,0,15.16,362.02,135,70,8.0,21482.74,87.07,Normal
SKU_11242,Beverages,B,Prime Distribution,Bangalore Warehouse,2024-12-03 00:00:00,2025-01-31,221,415.0,14,17,21.0,424.87,116,36,14.0,35146.08,93.39,Normal
SKU_15963,Personal Care,B,Prime Distribution,Delhi Warehouse,2024-03-24 00:00:00,2024-04-14,22,273.0,1,8,43.54,1238.36,121,32,8.0,29128.35,96.96,Normal
SKU_12303,Personal Care,B,Metro Supply Co,Mumbai Warehouse,2023-12-20 00:00:00,2024-02-13,204,274.0,13,3,43.24,1540.13,120,86,13.0,27182.26,90.52,Low Stock
SKU_10376,Household,A,Global Retail Supply,Chennai Warehouse,2024-03-20 00:00:00,2024-07-12,255,443.0,11,14,45.72,1542.39,125,78,6.0,14019.41,98.93,Normal
SKU_10543,Dairy,C,Metro Supply Co,Chennai Warehouse,2024-09-02 00:00:00,2024-10-02,249,227.0,3,8,26.07,641.8,135,60,4.0,4689.96,83.35,Overstock
SKU_12833,Snacks,B,NextGen Traders,Chennai Warehouse,2024-04-04 00:00:00,2023-05-11,51,454.0,18,7,33.78,888.01,156,58,14.0,30037.8,85.28,Normal
SKU_14317,Bakery,C,Global Retail Supply,Kolkata Warehouse,2025-02-09 00:00:00,2025-05-30,196,557.0,7,12,33.24,962.3,81,5,10.0,42703.25,82.44,Critical
SKU_10755,Frozen Foods,C,Prime Distribution,Bangalore Warehouse,2025-03-31 00:00:00,2025-06-01,158,469.0,3,13,28.95,752.93,147,91,11.0,55523.5,93.63,Normal
SKU_10291,Dairy,B,Global Retail Supply,Delhi Warehouse,2023-04-02 00:00:00,2023-07-05,158,358.0,9,0,28.05,836.7795233463036,107,49,10.0,10212.51,88.25,Normal
SKU_10764,Bakery,A,Urban Wholesale,Mumbai Warehouse,2024-04-27 00:00:00,2024-04-30,296,180.0,10,10,38.75,1441.34,125,83,8.0,13984.75,85.42,Normal
SKU_16348,Household,B,FreshMart Suppliers,Delhi Warehouse,2023-09-09 00:00:00,2023-12-26,101,375.0,10,10,27.47,1081.05,131,72,7.0,29201.9,90.37,Normal
SKU_12669,Personal Care,A,FreshMart Suppliers,Kolkata Warehouse,2024-09-19 00:00:00,2024-11-14,262,467.0,10,11,33.11,991.44,117,52,9.0,18066.32,89.61,Normal
SKU_16124,Frozen Foods,B,Urban Wholesale,Delhi Warehouse,2024-06-03 00:00:00,2024-07-24,164,397.0,8,7,47.57,1762.85,93,21,8.0,17831.04,88.47,Overstock
SKU_13544,Dairy,A,FreshMart Suppliers,Kolkata Warehouse,2023-03-28 00:00:00,2023-05-03,264,576.0,8,12,35.72,1193.78,74,59,8.0,37637.5,93.86,Overstock
